case_id,trade_nm,legal_name,street_addr_1_txt,cty_nm,st_cd,zip_cd,naic_cd
1749561,Serene Oaks Care Home III,"Aralynn Atherton, LLC",219 Red Pheasant Dr.,Vacaville,CA,95687,6233
1791872,Advanced Rehab & Healthcare of Wichita Falls,Horizon Staffing LLC,4810 Kemp Blvd.,Wichita Falls,TX,76308,623110
1303719,DDA Services,"DDA Services, Inc.",137 Harvey Road,Londonderry,NH,3053,4841
1702352,Rutledge Pike Electric,"Rutledge Pike Electric Company, LLC",7301 Old Rutledge Pike,Knoxville,TN,37924,238210
1702941,Mercy Clinic O'Fallon,Mercy Health,300 Winding Woods Dr.,O Fallon,MO,63366,622110
1744245,La Quinta Inn and Suites Dalhart,"Shree Mahant, LTD",801 Liberal Street,Alanreed,TX,79002,721110
1389047,Ridgeview Youth Service Center/Rite of Psg,"Rite of Passage, Inc.",28101 Quincy Avenue,Watkins,CO,80137,624110
1567297,Koala Academy,"Koala Daycare Centers, Inc",2229 Southern avenue,Fayetteville,NC,28306,624410
1623733,"Watermelons Unlimited Ltd. / Mata, Daniel FLC",Mata Harvesting,3801 Benito A. Ramirez,Edinburg,TX,78542,115114
1807281,Life Choices Unlimited,Life Choices Unlimited Inc.,2515 N Bartlett Ave,Laredo,TX,78041,624120
1800637,USA Gateway Inc.,USA Gateway Inc.,"600 Data Dr, Ste 101",Plano,TX,75075,561510
1800645,Unified Protective Services,"Unified Protective Services, Inc.",4431 W. Rosecrans Ave. #200,Hawthorne,CA,90250,561612
1752551,3S Network Inc.,"3S Network, Inc.",30398 Esperanza,Rancho Santa Margarita,CA,92688,5179
1808943,Melwood HUD,"Melwood, Inc.",5606 Dower House Road,Harwood,MD,20776,624310
1793598,Fish House Grill,"FishMaine, Inc.",1 West St.,Bar Harbor,ME,4609,722110
1793599,Bar Harbor BeerWorks,"FishMaine, Inc",119 Main St.,Bar Harbor,ME,4609,722110
1762391,Jody Land Farms (AGER),Jody Land Farms,304 Suwannee Avenue,Branford,FL,32008,11121
1763309,Main Building Maintenance,"Main Building Maintenance, Inc.","@ Ft. Riley, Kansas",Fort Riley,KS,66442,561720
1765545,Roosevelt Neston FLC,Roosevelt Neston FLC,305 North 17th Street,Fort Pierce,FL,34950,115115
1807564,"Astor Restaurant, Inc.",Astor Restaurant Inc.,5533 Leopard,Corpus Christi,TX,78408,722110
1768281,McCormick & Schmick's Seafood & Steak,Landry's Inc.,170 South Market Street,San Jose,CA,95113,722110
1562424,Super 8 Motel,"Travaglini Enterprises, Inc.",8040 Perry Highway,Erie,PA,16509,721110
1376211,Volunteers of America of Greater New Orleans,Volunteers of America of Greater New Orleans,4152 Canal Street,New Orleans,LA,70119,62423
1382502,BP Connect,BP Products North America Inc.,747 Rt. 15,Lake Hopatcong,NJ,7849,44711
1815416,Comfort Inn & Suites (Fillmore),ABP Utah LLC,940 South Hwy 99,Fillmore,UT,84631,721110
1815419,Motel 6 (Richfield),ABP Utah LLC,647 S Main St,Richfield,UT,84701,721110
1805407,Wind River Construction,"Wind River Construction, Inc.",410 SW Texas Ave,Lawton,OK,73507,236220
1816681,Brown's Field Service,BFS LLC,200 North 8th Street,Leavenworth,KS,66048,238120
1806763,American Information Technology Corporation,Amercan Information Technology Corporation,14285 Midway Road #100,Addison,TX,75001,541512
1807168,Panera Bread,Covelli Family Limited Partnership II,2001 Indian River Blvd,Vero Beach,FL,32960,7221
1817102,Delta Airlines,"Delta Air Lines, Inc.",1030 Delta Boulevard,Atlanta,GA,30354,481111
1807579,"LC Construction, LLC","LC Construction, LLC","5184 Caldwell Mill Road, Suite 204 #185",Birmingham,AL,35242,236118
1817536,Reinhart Foodservice,"Reinhart Foodservice, LLC","6250 N River Rd, Ste 9000",Rosemont,IL,60018,722310
1230469,"IH Services, Inc.","I.H. Services, Inc",P. O. Box 5033 Station B,Greeneville,SC,29606,561720
1407011,Stuckmeyer Farms,"Stuckmeyer Farms, Inc.",2020 Ghent Rd.,Columbia,IL,62236,111219
1710390,A to Z Food Mart,A to Z Food Mart LLC,2301 Broad Street,Selma,AL,36701,4471
1718203,"Soto, Diane","Soto, Diane",16473 Cove Line,Edinburg,TX,78542,111219
1621990,Prima Frutta Packing Co,Prima Frutta Packing Co,16461 E Comstock Rd,Linden,CA,95236,488991
1391740,Crosspoint Security,Crosspoint Security & Consultant Corp.,230 Ramos Antonini,Mayaguez,PR,681,561612
1389073,Fleet Morris Shell/BP,"Fleet Morris Petroleum, Inc. d/b/a",7708 Old Canton Road,Madison,MS,39110,447110
1391721,"Torres Security Police,Inc.","Torres Security Police, Inc.",Carr 2 Km 86.5,Hatillo,PR,659,561612
1386698,Oshkosh Truck Corp,Oshkosh Truck Corporation,2307 Oregon,Oshkosh,WI,54901,336120
1811289,Lemons Funeral Home,Summers Funeral Homes Inc.,3010 Olton Road,Plainview,TX,79072,812210
1807524,Moore Farms,Moore Farms Inc.,1485 Windmill Road,Manor,GA,31550,111219
1800945,Sunshine Furniture,Sunshine International Inc,7178 S. Memorial Dr.,Tulsa,OK,74133,442110
1801186,JBlanco Enterprises,"JBlanco Enterprises, Inc",4065 S Federal Blvd,Englewood,CO,80110,238160
1801314,"General Hydronics, Inc.","General Hydronics, Inc.","1001 Zuni Dr, Ste C",Alamogordo,NM,88310,238220
1790801,Nelson Tree Service,"Nelson Tree Service, Inc.",5033 US-68,Urbana,OH,43078,56173
1362021,"Becerra, Severino","Becerra, Severino",RR 7 Box 27,Edinburg,TX,78539,115115
1367751,Family Video,"Family Video Movie Club, Inc.",2500 Lehigh Ave.,Glenview,IL,60025,53223
1260342,CJ's Transportation Services,"C.J.'s Transportation Services, Inc.",3165 State Route 5,Frankfort,NY,13340,49221
1567192,Staffco,"Staffing Companies Inc,",1717 Turning Basin Dr Suite 130,Houston,TX,77029,56132
1412203,Oriental White Horse Farm,"Oriental White Horse Farm, Inc.",439 Walker Road,Hammonton,NJ,8037,111219
1407302,Smart & Final,Smart & Final,1216 Compton Ave.,Los Angeles,CA,90021,42441
1477636,CG's Janitorial & Lawn Service -Ameritac,"CG's Janitorial & Lawn Service, LLC",1001 Jeanie,Clovis,NM,88101,561730
1407249,Beef and Bourbon,"El Tipico Enterprises, Inc.",4946 Rigsby,San Antonio,TX,78222,72211
1564180,A and A Medical Transportation,A & A Transportation,7155 Bellfort,Houston,TX,77087,48599
1389342,Contact Security,"Contact Security, Inc.","PMB 439, P.O. Box 20000",Canovanas,PR,729,561612
1389416,NRI Group LLC,NRI Group LLC,455 - 458 West 50th Street,New York,NY,10019,62142
1381232,COMCARE - Family and Children's Svc,Sedgwick County,7701 E Kellogg,Wichita,KS,67207,62142
1378354,New Dimensions Construction,"New Dimensions Construction, Inc.",1767 Powderhouse Road,Cheyenne,WY,82009,236115
1801990,Ricker Hill Orchards,Ricker Hill Orchards,PO Box 202,Turner,ME,4282,111998
1390848,Southwest Laundry and Dry Cleaning Developmen,"Franklin Brothers Investments, Ltd.","2520 Times Blvd., Suite 216",Houston,TX,77005,8123
1389947,"JMB Denver, LLC","JMB Denver, LLC",6700 Race Street,Denver,CO,80229,4233
1370798,Dominos Pizza  #3800,Beach Pizza,1301 Mounment Rd.,Jacksonville,FL,32225,722211
1370799,Dominos Pizza # 4913,"Beach Pizza, Inc.",13947 Beach Blvd.,Jacksonville,FL,32224,722211
1371147,McDonalds - No. Brunswick,McDonalds Corporation,979 Route 1 South,North Brunswick,NJ,8902,722211
1269225,Wireless Retail - Store #6313,"Wireless Retail, Inc.",6610 Lima Rd.,Fort Wayne,IN,46815,51721
1272746,Ceed Security Service Inc,"Ceed Security Service Inc,",12813 S. Avalon Blvd,Los Angeles,CA,90061,561612
1669861,"NISSHO of California, Inc. Chula Vista","NISSHO of California, Inc.",8387 Olive Drive,Spring Valley,CA,91977,561730
1407437,"Jackson Melons/Becerra, Jorge","Jackson Melons, Inc.",POB 1084,Henderson,TX,75653,115115
1715122,"Milwaukee, County of",Office of the Sheriff,949 N. 9th Avenue,Milwaukee,WI,53233,9610
1394818,Jamba Juice,Jamba Juice Company,1000 Metro Centre Blvd,Foster City,CA,94404,722213
1825617,Building Blocks Child Care Center,"Building Blocks Child Care Center, Inc",4075 Lamor Rd.,Hermitage,PA,16148,624410
1381308,WV Regional Jail Authority,WV Regional Jail and Correctional Facility Au,1325 Virginia Street East,Charleston,WV,25301,9110
1381406,Hanger Orthotics & Prosthetics,"Hanger Prosthetics & Orthotics, Inc",33 South 19th Street,Pittsburgh,PA,15203,339113
1381580,Laguna Park RCFE,"Franas Enterprise, LLC.",5721 Laguna Park Drive,Elk Grove,CA,95758,623312
1381555,"Nutritional Products of Texas, Inc.","Nutritional Products of Texas, Inc.","613 West Main Street, Ste 301",Arlington,TX,76010,424410
1381670,Dillards Department Stores,"Dillards, Inc.",1600 Cantrell,Little Rock,AR,72201,452111
1375816,"TMI Management Systems, Inc","TMI Management Systems, Inc",1907 Northampton Street,Easton,PA,18042,541513
1581148,Spirit Aerosystems,Spirit Aerosystems,3801 S. Oliver Street,Wichita,KS,67210,336411
1400574,"Coastal Enterprises of Jacksonville, Inc.","Coastal Enterprises of Jacksonville, Inc.",2377 Commerce Dr.,Jacksonville,NC,28546,624310
1450504,Guardian Angel  Ambulance,"Guardian Angel Ambulance Services, Inc.",929 Lebanon Road,West Mifflin,PA,15122,621910
1372289,F. Garcia & Sons Harvesting,"F. Garcia & Sons Harvesting, Inc.",P. O. Box 10043,Naples,FL,34101,115115
1572624,Joy & Love Day Care,Trinity Missionary Baptist Church of God in C,233 Halifax Street,Petersburg,VA,23803,624410
1280763,Smokin Cheap,"Smokin Cheap, Inc.",882 Highway 60 East,Republic,MO,65738,453991
1403747,City and County of Denver Dept of Law,City and County of Denver,201 W Colfax Ave,Denver,CO,80202,9890
1381545,"Texas Sterling Construction, L.P.","Sterling Construction Company, Inc.",20810 Fernbush,Houston,TX,77073,23731
1381712,Tony Arterburn-DBA-One Stop Express,"One Stop Food Stores, Inc.",1411 S. Goliad St.,Rockwall,TX,75087,445120
1379018,"Wireless Retail, Inc.","Wireless Retail, Inc.",8800 E. Chaparral,Scottsdale,AZ,85250,517212
1399061,Tim-Bar Packaging & Display,Tim-Bar Corp.,10 Ward Street,Vernon,NY,13476,54189
1399269,McGrath's Fish House,McGrath's Publick Fish House,1-15 & University Parkway,Orem,UT,84057,722110
1399271,McGrath's Fish House,McGrath's Publick Fish House,908 N. Main Street,Layton,UT,84041,722110
1591192,Powell Steel Corporation,Powell Steel Corporation,625 Baumgardner Road,Lancaster,PA,17603,238120
1401376,"Dana Enterprises, Inc.","Dana Enterprises, Inc.",7113 Condor Ct.,Elfers,FL,34680,531312
1391620,"Pepsi-Cola Puerto Rico Distributing, LLC","Pepsi Americas, Inc.",P O Box 2600,Toa Baja,PR,950,312111
1374163,Sunrise Asstd Living Mgmt - DCRs,"Sunrise Assisted Living Management, Inc.",7900 Westpark Drive,McLean,VA,22102,623312
1374679,Mr. Tux,"Phyl-Top, Inc.",508 Reservoir Ave.,Cranston,RI,2910,53222
1391343,Chase Home Mortgage,JPMorgan Chase & Co.,660 S. Mill Avenue,Tempe,AZ,85282,523999
1341814,Rapid City Regional Hospital,"Rapid City Regional Hospital, Inc.",353 Fairmont Blvd,Rapid City,SD,57701,62211
1391864,Sterling Hotel,The Mian Development Corporation,1055 Regal Row,Dallas,TX,75228,721110
1341336,McDonald's,"Archway, Inc.",2814 Post Rd.,Warwick,RI,2886,722211
1318268,NiteLines USA Inc,"Nitelines USA, Inc","Randolph & Knox St., Bldg # 1-3479",Fort Bragg,NC,28307,62134
1403797,Tiny Tots Day Care,Tiny Tots Day Care Inc.,7041 Kiln Delisle Road,Pass Christian,MS,39571,624410
1216275,DeKalb County Sheriff Department,DeKalb County Government,100 Public Square,Smithville,TN,37166,92212
1400677,"Peaches Uniforms, Inc.","Peaches Uniforms, Inc.",201 Regal Row,Dallas,TX,75247,3152
1400686,Dunson Harvesting,"Dunson Harvesting, Inc.",400 Eagle Lake Loop Road,Winter Haven,FL,33882,115115
1607158,Style Biz,"Style Biz, Inc",1329 E 16th St,Los Angeles,CA,90021,31523
1804851,Prestige Maintenance,"Prestige Maintenance USA, LTD","1808 10th Street,  Suite 300",Plano,TX,75074,561720
1641134,Watkins Security Agency,"Watkins Security Agency of D.C., Inc.",5325 E. Capitol Street SE,Washington,DC,20019,561612
1692444,"Woodbridge Nursing Pavillion, Ltd","Woodbridge Nursing Pavillion, Ltd",2242 N. Kedzie Blvd,Chicago,IL,60647,623110
1381847,All Copy Products,"IBA, Inc",4141 Colorado Blvd,Denver,CO,80216,561439
1384766,Village of Spring Valley,Village of Spring Valley,200 N. Main Street,Spring Valley,NY,10977,9890
1382060,"Judi's Cleaners, Inc","Judi's Cleaners, Inc.",11726 Fair Oaks Blvd,Fair Oaks,CA,95628,812320
1379119,Firestone West Coast,"After Market Services, Inc.",3000 Cherry Ave.,Long Beach,CA,90802,4413
1379120,Firestone West Coast (torrance),"After Market Services, Inc.",1717 Torrance Blvd.,Torrance,CA,90501,4413
1376096,Firestone West Coast (locust),"After Market Services, Inc.",636 Locust Avenue,Long Beach,CA,90802,4413
1399961,Sparkle Cleaning Associates,Sparkle Cleaning Associates,63 Fountain Street,Framingham,MA,1702,56172
1401687,Only 99 Cents Store Massepequa,Price Wholesales Inc,433 Sunrise Mall,Massapequa,NY,11758,45299
1632558,North East Independent School District,North East Independent School District,Winston Chruchhill HS,San Antonio,TX,78217,9740
1355474,CCAR Services Inc (Commissary),CCAR Services Inc.,3530 Enterprise Way,Green Cove Springs,FL,32043,56199
1355476,CCAR Services Inc (Customs),"CCAR Services, Inc.",3530 Enterprise Way,Green Cove Springs,FL,32043,56199
1341898,C-6 Disposal-Lackland,C6 Disposal,14350 Lookout Rd #11,San Antonio,TX,78233,562111
1341913,C-6 Disposal Fort Sam,C6 Disposa;,14350 Lookout Rd #11,San Antonio,TX,78233,56211
1320901,WV Regional Jail Authority,WV Regional Jail and Correctional Facility Au,"1325 Virginia Street, E.",Charleston,WV,25301,9110
1656574,Mr. Green Eco Solutions,"Toss Enterprises, LLC",Post Office Box 519,Black Eagle,MT,59414,561730
1400780,Just for Wraps,Just For Wraps,2825 S. Santa Fe,Los Angeles,CA,90058,31523
1400782,East West Clothing Inc,"East West Clothing, Inc.",3481 E. 14th Street,Los Angeles,CA,90023,31523
1824609,"Parker Hannifin Corporation, LLC","Parker Hannifin Corporation, LLC",125 E Meadow Rd.,Greensboro,NC,27406,33341
1824776,Sonic Drive Inn,"Boom, Inc.",603 Randolph St.,Thomasville,NC,27360,722211
1824781,Flagger Force,"Traffic Control Services, LLC",220 8th Avenue NW,Glen Burnie,MD,21061,237310
1818536,Quality Inn (Southaven),Ambika Corporation,8840 Hamilton Drive,Southaven,MS,38671,721110
1818616,Quality Inn,Midwest Hotels LLC,209 West 9th Street,Coralville,IA,52241,721110
1805748,HD Satellite Services,"HD Satellite Services, Inc.",16447 Ory Circle,Riverside,CA,92503,517410
1710121,Omnibus Express,"Autobuses Ejecutivos, LLC",3200 Telephone Rd,Houston,TX,77023,485113
1382238,U.S. Security Associates,U.S SECURITY ASSOCIATES INC,99 East River Dr.,East Hartford,CT,6108,561612
1379199,Washington Christian Village,"Christian Homes, Inc.",1110 NewCastle Road,Washington,IL,61571,62311
1603372,"Martinez, Andres FLC","Martinez, Andres",4110 S. I Rd.,Edinburg,TX,78539,115115
1820055,"Westates Construction Company, LC (PRIME)","Westates Construction Company, LC",95 S River Bend Way Ste A,North Salt Lake,UT,84054,236115
1355627,Wireless Retail Inc,Wireless Retail Inc.,10735 West Florissant,Saint Louis,MO,63136,51711
1742167,Dept. of Human Services - Data Divison,Iowa State,1305 Walnut Street,Des Moines,IA,50309,9890
1343152,The Holland Group,The Holland Group,2361 Murfreesboro Pike,Nashville,TN,37217,561320
1343520,Comcare of Sedgwick County,Sedgwick County,1929 W 21st St,Wichita,KS,67220,62142
1240538,McDonald's of Stafford #16370,Eric D. Miller,545 Perry Road,Stafford,VA,22554,7222
1829102,National Plumbing & Heating,"National Plumbing & Heating, Inc.",236 S 11th Street,Newark,NJ,7107,238220
1829117,Vapor World,"Vapor House, LLC",9807 Maumelle Blvd,Maumelle,AR,72113,453991
1829118,Vapor World,"Vapor House, LLC",1205 Military Road,Benton,AR,72015,453991
1829123,A.I.D. Temporary Services,A.I.D. Temporary Services Inc.,1415 Commerce Dr. - Suite B,Pocahontas,AR,72455,561320
1825120,Renown Health,Renown Health,1155 Millstreet,Reno,NV,89502,62211
1818917,Sonoco Products,Sonoco Products,1925 Country Club Drive,Carrollton,TX,75006,326111
1808577,Asia Supermarket #1,International Market LLC,4818 E. Tulare Avenue,Fresno,CA,93727,445110
1733637,Mio Sushi NW 23rd,Joonsung Inc,2271 NW Johnson St,Portland,OR,97210,722110
1779717,El Paso State Supported Living Center / DADS,"Texas, State of",6700 Delta,El Paso,TX,79905,9390
1450932,Easter Seals             LocationS31410,"Easter Seals Tennessee, Inc.",125 Fornoy Road,Huntingdon,TN,38344,62321
1779045,Triple F Harvesting - (FLC),Triple F Harvesting LLC,4269 State Rd. 29 S,Labelle,FL,33935,115115
1615519,"Kerbey Lane Cafe, Inc.","Kerbey Lane Cafe, Inc.",3704 Kerbey Lane,Austin,TX,78731,722110
1542211,Dunkin Donuts,Frankdan Corp.,177 Clinton St.,Killingworth,CT,6419,722211
1811668,The Body Shop,JHR Corporation,430 Business Park Drive,Prosper,TX,75078,336211
1820098,"Triple F. Harvesting, LLC - FLC","Triple F. Harvesting, LLC.",4269 State Road 29 South,Labelle,FL,33935,115115
1364994,Washington State University,Washington State University,PO Box 641150,Pullman,WA,99164,61131
1370433,J. J. Black Farms,M & J Farms,420 N. Brewer Corner Road,Bertrand,MO,63823,111219
1370451,Corriveau Painting & Contracting,"Kevin Corriveau Painting, Inc. d/b/a",19 Marshall Street,Nashua,NH,3060,238320
1708137,Bristol Seafood Grill,"Houlihan's Restaurants, Incorporated",51 East 14th Street,Kansas City,MO,64106,722110
1706435,El Puerto - CLAY CENTER,El Puerto LLC,901 Crawford,Clay Center,KS,67432,722110
1819691,J. Gilbert's,"Houlihan's Restaurants, Inc.",185 Glastonbury Boulevard,Glastonbury,CT,6033,72211
1809075,"MSM Connect, Inc. dba: Sprint","MSM Connect, Inc.",3954 N. Lincoln Ave.,Chicago,IL,60613,4431
1819761,A.I.D. Temporary Services,"A.I.D. Temporary Services, Inc.",1805 Avenir Pl,Jonesboro,AR,72401,561320
1742073,Golden Buddha #2,Lee Enterprises Inc,4300 Buford Dr.,Buford,GA,30518,722110
1385516,Crystal Image Inc,IBA Inc,4141 Colorado Blvd,Denver,CO,80216,561439
1390994,Amber Lane,Professional Employees Services Inc.,1819 West Bannock,Boise,ID,83704,62311
1816507,Kent Companies,"Kent Companies, Inc",130 60th St. SW,Grand Rapids,MI,49548,238110
1674606,Mobil Mangilao - Winner Enterprises,"Gong, Nelson Sheng Zhou",P.O. Box 6397,Tamuning,GU,96931,447110
1571163,Diamond Tree Experts,"Diamond Tree Experts, Inc.",3645 S 500 W,Salt Lake City,UT,84115,32531
1365768,STOP-N- SAVE  #11,"Sinar, Inc.",101 NEW NATCHITOCHES ROAD,West Monroe,LA,71291,447110
1702255,Emory Valley Center,"Emory Valley Center, Inc.",715 Emory Valley Center,Oak Ridge,TN,37830,9680
1703091,"Infused Solutions, LLC","Infused Solutions, LLC","22636 Davis Drive, Suite 100",Sterling,VA,20164,921190
1711733,El Puerto,"El Puerto, LLC",1008 S. Burlington Avenue,Hastings,NE,68901,722110
1711773,El Puerto - FREDONIA,"El Puerto, LLC",1400 N 2nd Street,Fredonia,KS,66736,722110
1825790,General Mills,"General Mills, Inc.",4625 S. 6th St.,Milwaukee,WI,53221,311230
1825972,ABM,"ABM Industry Groups, LLC","1650 Arch Street, Suite 2200",Philadelphia,PA,19103,561720
1825984,Universal Air & Heat,Universal Restoration Inc.,"5460 State Road 84, Bay 12",Fort Lauderdale,FL,33314,238220
1746141,"Richard McKenzie & Sons, Inc.","Richard M. McKenzie & Sons, Inc.",1753 U.S. Highway 27 North,Avon Park,FL,33825,115115
1804618,El Maguey Mexican Restaurant,"El Maguey, Inc #2",1221 N. Rock Rd.,Derby,KS,67037,722110
1694135,Anytime Fitness,"AF Holdings, Inc.",2980 Cahill Main,Madison,WI,53711,713940
1819825,Brown's Field Service,"BFS, LLC",MICC - Ft. Leavenworth,Fort Leavenworth,KS,66027,238120
1819888,"Ulliman Schutte Construction, LLC","Ulliman Schutte Construction, LLC",942 Craigs Corner Rd,Havre de Grace,MD,21078,2213
1291372,JMJ Car Wash,"JMJ Partners, Inc.",215 Henry Street,West Hempstead,NY,11552,811192
1394084,JMJ Car Wash,"JMJ Partners, Inc.",215 Henry Street,West Hempstead,NY,11552,811192
1793635,Reinhart Foodservice,"Reinhart Foodservice, LLC",702 W. Fairview St.,Marshall,MN,56258,722310
1782121,Penny Recycling Center (Penny #3),Penny Recycling Center,8620 Orchard Ave,Los Angeles,CA,90044,423930
1782122,Penny Recycling Center (Penny #17),Penny Recycling Center,7801 Otis Ave,Bell Gardens,CA,90201,423930
